	docid	src	tgt	score
8418	3A7CFE891FBFBFD9FA26EA63AEB11EF637396A4D	Nous montrons que le calcul en temps réel n'est pas nécessairement associé à une complexité supplémentaire de temps de réaction.	However, we show that on-line computation need not be associated with added reaction time complexity.	0.76025390625
8419	3A7CFE891FBFBFD9FA26EA63AEB11EF637396A4D	C'est à dire que nous montrons qu'un analyseur qui relie la SP à la SS par des régles de transformation (ou plus précisément par des règles d'analyse de forme très proche des règles d'un modéle transformationnel) peut s'accorder avec les données de la psycholinguistique si l'on fait simplement varier le postulat (1).	That is, we show that a parser that relates deep structure to surface structure by transformational rules (or, more accurately, by parsing rules tailored very closely after those of a transformational model) can be made to comport with the relevant psycholinguistic data, simply by varying assumption (1).	0.5546875
8420	3A7CFE891FBFBFD9FA26EA63AEB11EF637396A4D	Plus précisément nous montrons qu'en enchassant TG dans une architecture de calcul parallèle (qui peut être justifiée comme raisonnable pour l'usage du langage) on peut saisir les différences de complexité dans le calcul des phrases qu'avaient relevées les expérimentateurs DTC	In particular, we show that by embedding TG in a parallel computational architecture—an architecture that can be justified as a reasonable one for language use—one can capture the sentence processing complexity differences noted by DTC experimenters.	0.71533203125
8421	3A7CFE891FBFBFD9FA26EA63AEB11EF637396A4D	La proposition (2) permet aussi d'évaluer les grammaires candidates pour une théorie de l'utilisation du langage.	Assumption (2) is also relevant to the evaluation of competing grammars as theories of language use.	0.78076171875
8422	3A7CFE891FBFBFD9FA26EA63AEB11EF637396A4D	On montre d'abord que Bresnan (1978) peut affaiblir cette proposition pour rendre l'Extended Lexical Grammar compatible avec les résultats de la psycholinguistique.	First we show that Bresnan (1978) must relax this assumption in order to make Extended Lexical Grammar compatible with the psycholinguistic results.	0.8154296875
8423	3A7CFE891FBFBFD9FA26EA63AEB11EF637396A4D	Ensuite on analyse la position de Tyler et Marslen Wilson (1977–1980) selon laquelle leurs expériences montrent qu'on ne peut instancier une TG dans un modèle d'analyse sans changer la proposition (2).	Secondly, we analyze Tyler and Marslen-Wilson's (1977) and Tyler's (1980) claim that their experiments show that one cannot instantiate a TG in a model of parsing without varying assumption (2).	0.650390625
8424	3A7CFE891FBFBFD9FA26EA63AEB11EF637396A4D	Ceci est lié au fait qu'ils insistent sur le fait que leurs expériences supportent un “mode interactif” d'analyse dont ils pensent qu'il est compatible avec la Thèse de l'Autonomie de la Syntaxe.	This is because they insist that their experiments support an ‘interactive model’ of parsing that, they believe, is incompatible with the ‘Autonomy of Syntax’ thesis.	0.802734375
8425	3A7CFE891FBFBFD9FA26EA63AEB11EF637396A4D	On montre que la Thèse de l'Autonomie est sans relation avec ce modèle interactif.	We show that the Autonomy Thesis bears no relation to their ‘interactive model’.	0.74951171875
8426	3A7CFE891FBFBFD9FA26EA63AEB11EF637396A4D	Adopter ce modèle n'empêche donc pas d'inclure directement le TG dans un analyseur.	Therefore, adopting this model is no barrier to the direct incorporation of a TG in a parser.	0.69921875
8427	3A7CFE891FBFBFD9FA26EA63AEB11EF637396A4D	En outre, nous montrons pourquoi en allant dans le sens de la proposition (2), une condition que nous appellons le TTH n'est pas un critère absolu pour juger de l'utilité d'une théorie grammaticale en vue de construire une théorie d'analyseur.	Moreover, we show why meeting assumption (2), a condition that we dub the ‘Type Transparency Hypothesis’, is not an absolute criterion for judging the utility of a grammatical theory for the construction of a theory of parsing.	0.59228515625
8428	3A7CFE891FBFBFD9FA26EA63AEB11EF637396A4D	Nous soutenons que les grammaires ne doivent pas être envisagées comme fournissant directement et de façon transparente (proposition 2 ci-dessus), un algorithme d'analyse.	We claim that the grammar need not be viewed as providing a parsing algorithm directly or transparently (assumption 2 above).	0.78515625
8429	3A7CFE891FBFBFD9FA26EA63AEB11EF637396A4D	Cependant, nous insistons sur le fait que la théorie de la grammaire a une place centrale dans le développement d'un mode d'utilisation du langage même si le Type de Transparence est affaibli selon nos suggestions.	Nevertheless, we insist that the theory of grammar figures centrally in the development of a model of language use even if Type Transparency is weakened in the ways that we suggest.	0.79443359375
8430	3A7CFE891FBFBFD9FA26EA63AEB11EF637396A4D	Enfin, nous montrons que toutes ces remarques servent à l'évaluation comparative des modèles d'analyses possibles qui incorporent la grammaire transformationnelle, la grammaire lexico-fonctionnelle et les propositions de Tyler et Marslen-Wilson.	Taken together, these considerations will be shown to bear on the comparative evaluation of candidate parsing models that incorporate transformational grammar, extended-lexical grammar, or the Tyler and Marslen-Wilson proposals.	0.6787109375
8431	1F489DAD77A52CD659FF340A48FD4465573A6FB3	Nous présentons dans cet article une nouvelle approche de la Reconnaissance de Formes basée sur le Modèle des Croyances Transférables, une interprétation non probabiliste de la théorie des fonctions de croyance de Dempster et Shafer.	We present in this paper a new approach to Pattern Recognition based on the Transferable Belief Model, a non probabilistic interpretation of Dempster and Shafer's theory of belief functions.	0.84375
8432	1F489DAD77A52CD659FF340A48FD4465573A6FB3	Le principe de cette méthode consiste à caractériser sous la forme d'une fonction de croyance l'information apportée par un ensemble d'apprentissage, relativement à la classe d'un nouveau vecteur.	This method uses the formalism of belief functions to represent the information provided by the training set concerning the class of a new pattern.	0.7412109375
8433	1F489DAD77A52CD659FF340A48FD4465573A6FB3	Différentes stratégies de décision avec coûts arbitraires, généralisant l'approche bayésienne, sont présentées et illustrées à l'aide d'un exemple.	Various decision strategies generalizing Bayes decision theory are presented and demonstrated using a real example.	0.736328125
8434	92FDACACAA0F1BBD6913E0C5111331AB481C83B6	Cet article explore la dynamique de la bourse à partir d’un point de vue comportemental en utilisant une simulation multi-agent.	This paper explores the dynamics of stock market from a behavioral perspective using a multi-agent simulation.	0.8857421875
8435	92FDACACAA0F1BBD6913E0C5111331AB481C83B6	L’objectif de cet article est d’étudier le comportement des investisseurs au sein du marché boursier afin de trouver un modèle qui se rapproche le plus de la réalité.	The aim of this paper is to study the behavior of investors in the stock market to find a model as close as possible to reality.	0.89013671875
8436	92FDACACAA0F1BBD6913E0C5111331AB481C83B6	La problématique principale est de comprendre, à travers un nouveau modèle qui inclut les attitudes comportementales et cognitives des investisseurs, le fonctionnement de ce marché et de déterminer les sources de sa complexité.	The main problem is to understand, through a novel model which includes behavioral and cognitive attitudes of the investor, the running of the market and determine the sources of his complexity.	0.87548828125
8437	92FDACACAA0F1BBD6913E0C5111331AB481C83B6	Des expériences de simulation sont menées pour observer plusieurs faits stylisés des séries temporelles financières.	Simulation experiments are being performed to observe stylized facts of the financial time series.	0.826171875
8438	92FDACACAA0F1BBD6913E0C5111331AB481C83B6	Ces expériences montrent qu’à partir de la représentation d’un modèle comportemental, centré agent, nous observons des phénomènes socio-économiques émergents.	These experiments show that representing a behavioral model allows to observe emergent socioeconomic phenomena.	0.74609375
8439	E3F77B9592B51B4FB0FE327ADB7E375C4ACFD33A	Une des plus frappantes caractéristiques typique du langage des aphasiques de Broca est l'agrammatisme caractérisé par l'ommission des mots “fonctionnels” et des morphèmes indiquant des inflexions.	One of the most striking characteristics typical of the speech of Broca's aphasics is its agrammatism — the omission of ‘function’ words and inflectional morphemes.	0.74267578125
